,area_error_val,area_error_percentil,area_error_p_val,area_error_p_val_corrected_bool,area_error_p_val_corrected_val,area_error_abs_val,area_error_abs_percentil,area_error_abs_p_val,area_error_abs_p_val_corrected_bool,area_error_abs_p_val_corrected_val,temporal_error_val,temporal_error_percentil,temporal_error_p_val,temporal_error_p_val_corrected_bool,temporal_error_p_val_corrected_val,d_val,d_percentil,d_p_val,d_p_val_corrected_bool,d_p_val_corrected_val,velocidad_media_val,velocidad_media_percentil,velocidad_media_p_val,velocidad_media_p_val_corrected_bool,velocidad_media_p_val_corrected_val
0,0.09918739126641307,73.209,0.73209,False,0.8165982857142857,-0.12829015437645996,16.463,0.16463,False,0.9624523076923076,-4.842000000000045,39.353,0.39353,False,0.747707,0.014649577773361955,69.977,0.69977,False,0.9916074666666667,0.00014138601092335973,59.279,0.59279,False,0.9999800000000001
1,0.0043082729393792984,52.339999999999996,0.5234,False,0.6846183050847457,0.008072942656160875,53.044999999999995,0.53045,False,0.9858100000000001,-2.042500000000075,51.902,0.51902,False,0.8700182608695652,-0.010471605038356202,37.023,0.37023000000000006,False,0.9812421621621622,-0.00016496290375075592,36.075,0.36075,False,0.9999800000000001
2,0.002836907060542848,49.675999999999995,0.4967599999999999,False,0.6846183050847457,-0.05590394366759088,37.543,0.37543,False,0.9858100000000001,-13.08899999999997,25.257,0.25257,False,0.6722068965517242,0.01116915599537549,73.34,0.7334,False,0.9916074666666667,0.0005965685725997268,75.505,0.75505,False,0.9999800000000001
3,-0.2890781074365181,12.966,0.12966,False,0.4460918518518519,0.21751324060451166,79.111,0.7911100000000001,False,0.9858100000000001,36.136499999999984,90.874,0.90874,False,0.9592255555555556,0.03719351702147211,91.132,0.91132,False,0.9916074666666667,-0.0015692459750142745,7.126,0.07126,False,0.9531781818181818
4,0.07032949921949155,64.31700000000001,0.64317,False,0.77061625,-0.01792082561411984,47.046,0.47046,False,0.9858100000000001,36.23349999999985,90.53099999999999,0.90531,False,0.9592255555555556,0.009067912771048015,73.658,0.73658,False,0.9916074666666667,-0.001554626317277201,10.742,0.10742000000000002,False,0.9531781818181818
5,-0.07409417673712881,28.377999999999997,0.28378,False,0.49016545454545446,0.14921235606790373,92.595,0.9259499999999999,False,0.9858100000000001,11.474499999999978,66.81899999999999,0.6681899999999998,False,0.9321268965517241,0.02283515987621687,76.093,0.76093,False,0.9916074666666667,-0.0004998396514805069,31.573,0.31573,False,0.9999800000000001
6,-0.08384251516788988,39.312999999999995,0.39313,False,0.5745746153846153,0.0006188154350674768,50.501,0.50501,False,0.9858100000000001,19.242500000000092,70.039,0.7003900000000001,False,0.9321268965517241,0.0005298987490514051,49.803,0.49803,False,0.9916074666666667,-0.0007408081656648351,29.198,0.29198,False,0.9999800000000001
7,-0.154511271912595,24.598,0.24597999999999998,False,0.47373333333333323,0.1307403802379653,81.489,0.81489,False,0.9858100000000001,20.332000000000022,80.185,0.8018500000000001,False,0.9592255555555556,0.014999952504960667,77.313,0.77313,False,0.9916074666666667,-0.0007550688370549855,25.019000000000002,0.25019,False,0.9999800000000001
8,0.09865605679063777,68.953,0.68953,False,0.7940042424242424,-0.09052507809514826,25.002999999999997,0.25003,False,0.9858100000000001,25.456999999999912,94.408,0.94408,False,0.96563,-0.0011906546684352648,44.366,0.44366,False,0.9812421621621622,-0.0012636839057404807,9.384,0.09384,False,0.9531781818181818
9,-0.15146287873052744,14.963000000000001,0.14963,False,0.4460918518518519,0.13632864264816807,91.645,0.91645,False,0.9858100000000001,-5.840499999999835,33.689,0.33689,False,0.7315325714285715,0.00830613474173969,59.160999999999994,0.59161,False,0.9916074666666667,0.0002652856179125966,63.444,0.63444,False,0.9999800000000001
10,-0.22952982246225487,8.998000000000001,0.08998,False,0.38354666666666665,0.08390523033398689,85.94500000000001,0.85945,False,0.9858100000000001,13.65949999999998,86.733,0.86733,False,0.9592255555555556,0.039979435278760356,96.639,0.96639,False,0.9916074666666667,-0.0007348978208903886,11.325000000000001,0.11325000000000002,False,0.9531781818181818
11,0.22609597555046013,93.879,0.93879,False,0.9641627027027027,-0.14952891472040455,8.872,0.08872,False,0.84284,-17.685,18.508,0.18508,False,0.5935916666666667,0.010897689958038193,90.839,0.90839,False,0.9916074666666667,0.0006497036159081697,77.12400000000001,0.7712400000000001,False,0.9999800000000001
12,0.07517224980879522,74.23100000000001,0.7423100000000001,False,0.8165982857142857,-0.02905222249047945,36.725,0.36725,False,0.9858100000000001,13.68249999999989,76.196,0.76196,False,0.9592255555555556,-0.005183091721662869,32.421,0.32421,False,0.9812421621621622,-0.00057612619526793,23.000999999999998,0.23000999999999996,False,0.9999800000000001
13,-0.007162587429912465,45.546,0.45546,False,0.6531124528301887,0.04128964808259761,75.606,0.75606,False,0.9858100000000001,29.789500000000032,86.44,0.8644,False,0.9592255555555556,0.015900736800547044,75.724,0.75724,False,0.9916074666666667,-0.0013583329077747636,10.639999999999999,0.1064,False,0.9531781818181818
14,0.02485198078847789,50.91,0.5091,False,0.6846183050847457,-0.039914944634699134,29.681,0.29681,False,0.9858100000000001,15.012500000000102,89.243,0.89243,False,0.9592255555555556,0.01865244233652774,91.692,0.91692,False,0.9916074666666667,-0.0006406520293012058,13.465,0.13465,False,0.9531781818181818
15,-0.15677473803342107,27.177,0.27177,False,0.4803376744186047,0.08995332015805135,64.43799999999999,0.6443799999999998,False,0.9858100000000001,32.38349999999991,85.542,0.8554200000000001,False,0.9592255555555556,0.0072470982105814485,69.672,0.69672,False,0.9916074666666667,-0.001493246116896654,13.796,0.13796,False,0.9531781818181818
16,-16.070554492338598,0.0,0.0,True,0.0,-9.631056971550777,0.058,0.00058,True,0.02204,-249.08050000000026,5.007000000000001,0.05007,False,0.52497,5.43598603920713,99.968,0.99968,False,0.99968,0.00755163327404655,99.998,0.9999800000000001,False,0.9999800000000001
17,-8.965427685287363,0.011000000000000001,0.00011000000000000002,True,0.0027866666666666673,-5.546055914691323,1.0710000000000002,0.010710000000000003,False,0.20349000000000006,-312.26400000000024,0.055999999999999994,0.00056,True,0.02128,-0.3788395879261106,22.153,0.22152999999999998,False,0.9812421621621622,0.004579874795466992,99.89099999999999,0.99891,False,0.9999800000000001
18,-5.747836036374434,0.001,1e-05,True,0.0003800000000000001,-4.161985853567486,0.027,0.00027,True,0.02052,-144.14949999999988,0.654,0.006540000000000001,False,0.12426000000000002,-0.5405937847858286,20.665,0.20665,False,0.9812421621621622,0.0028108489955180355,96.383,0.96383,False,0.9999800000000001
19,-2.031965564737761,1.8499999999999999,0.0185,False,0.15622222222222223,-0.7988978635439175,31.177,0.31177,False,0.9858100000000001,-71.21849999999998,5.526,0.05526,False,0.52497,0.2766270685376355,57.525999999999996,0.57526,False,0.9916074666666667,0.0033962385227791388,98.107,0.98107,False,0.9999800000000001
20,-2.515400979815274,0.388,0.00388,False,0.05897600000000001,-1.2715326808352585,17.971999999999998,0.17972,False,0.9756228571428571,-102.76350000000008,31.596000000000004,0.31596,False,0.721575294117647,-0.1540956815937875,33.649,0.33649,False,0.9812421621621622,0.0019335422203251226,79.79899999999999,0.79799,False,0.9999800000000001
21,-2.239618974389262,0.511,0.00511,False,0.06472666666666667,-1.077063428085847,6.135,0.061349999999999995,False,0.7771,-111.96650000000012,0.5720000000000001,0.00572,False,0.12426000000000002,-0.9632793710742691,2.39,0.0239,False,0.45410000000000006,0.0017588035284178058,88.99000000000001,0.8899000000000001,False,0.9999800000000001
22,-2.1408053072792175,9.084,0.09083999999999999,False,0.38354666666666665,-0.42008692077900234,27.383000000000003,0.27383,False,0.9858100000000001,-37.40600000000005,18.745,0.18745,False,0.5935916666666667,0.27627862895206334,65.034,0.65034,False,0.9916074666666667,0.0015423799613015349,93.025,0.93025,False,0.9999800000000001
23,-1.416316436525906,14.322,0.14322,False,0.4460918518518519,-0.5280165774711603,31.194,0.31194,False,0.9858100000000001,-49.369499999999945,11.571,0.11571,False,0.55156,-0.1808667212959545,39.859,0.39859,False,0.9812421621621622,0.0006302926151134335,83.06700000000001,0.83067,False,0.9999800000000001
24,-1.8095887381768936,2.544,0.02544,False,0.19334400000000002,-0.807448516559615,14.57,0.1457,False,0.9624523076923076,-26.709500000000062,30.185000000000002,0.30185,False,0.7168937500000001,-0.20307718298735278,31.472,0.31472,False,0.9812421621621622,0.0006768295062086274,63.434000000000005,0.63434,False,0.9999800000000001
25,-1.491735423058128,2.818,0.02818,False,0.1946981818181818,0.09701810379114617,49.952999999999996,0.49953,False,0.9858100000000001,-14.370000000000118,25.650000000000002,0.2565,False,0.6722068965517242,-0.04658139535772854,44.529,0.44529,False,0.9812421621621622,0.001293460736833998,75.83800000000001,0.75838,False,0.9999800000000001
26,-0.48998453696135535,21.544,0.21544,False,0.47109729729729727,-0.11595719338550259,47.239,0.47239,False,0.9858100000000001,-12.678999999999846,38.696000000000005,0.38696,False,0.747707,-0.19229521742672162,36.288,0.36288,False,0.9812421621621622,-0.000378030283551857,33.464,0.33464,False,0.9999800000000001
27,-0.9399223019463092,18.987000000000002,0.18987,False,0.47109729729729727,0.5436206300213029,69.633,0.69633,False,0.9858100000000001,-58.39199999999999,2.299,0.02299,False,0.34944800000000004,0.19473045713786874,77.214,0.7721399999999999,False,0.9916074666666667,0.001368303566206125,91.803,0.91803,False,0.9999800000000001
28,-2.471148341276819,1.0290000000000001,0.01029,False,0.11172000000000001,-1.0386384814645861,15.822,0.15822,False,0.9624523076923076,-68.83349999999996,6.3,0.063,False,0.532,-0.41141691421437887,21.659,0.21658999999999998,False,0.9812421621621622,0.002203173735888929,95.705,0.95705,False,0.9999800000000001
29,-1.4069580224675138,7.521999999999999,0.07522,False,0.357295,-0.7003709929458934,22.776,0.22776,False,0.9858100000000001,-49.88399999999998,4.607,0.04607,False,0.52497,-0.5039484470053788,13.187999999999999,0.13188,False,0.9812421621621622,0.0005833796564547536,77.34100000000001,0.77341,False,0.9999800000000001
30,-0.5260624907708837,15.145,0.15145,False,0.4460918518518519,0.6676866087088749,80.658,0.80658,False,0.9858100000000001,5.996500000000026,68.039,0.68039,False,0.9321268965517241,0.3097187698492725,88.863,0.88863,False,0.9916074666666667,0.00039476798353899403,57.193000000000005,0.57193,False,0.9999800000000001
31,-3.8807724935684758,0.058,0.00058,True,0.01102,-1.303606200906915,10.663,0.10663,False,0.9004311111111112,-40.85099999999987,12.928999999999998,0.12929,False,0.55156,-0.16946235126317521,25.893,0.25893,False,0.9812421621621622,0.0014259535831227192,77.903,0.7790300000000001,False,0.9999800000000001
32,-2.3417116535332396,1.7670000000000001,0.01767,False,0.15622222222222223,0.36318140414679245,61.594,0.61594,False,0.9858100000000001,36.289500000000096,70.48100000000001,0.70481,False,0.9321268965517241,0.10517045175509665,63.043000000000006,0.63043,False,0.9916074666666667,-0.0001522702292676148,47.274,0.47274,False,0.9999800000000001
33,0.994527252123607,84.89999999999999,0.8489999999999999,False,0.9087887323943661,1.998796509228378,96.83800000000001,0.9683800000000001,False,0.9858100000000001,50.27399999999987,88.015,0.88015,False,0.9592255555555556,0.45328289451476955,91.39,0.9139,False,0.9916074666666667,-0.0007008128989992625,15.160000000000002,0.1516,False,0.9601333333333335
34,-0.6158367452945319,24.842,0.24841999999999997,False,0.47373333333333323,0.48246791087764374,71.733,0.71733,False,0.9858100000000001,11.963999999999928,58.95399999999999,0.58954,False,0.8961007999999999,-0.2394004725907939,35.807,0.35807,False,0.9812421621621622,0.0008425303351648622,71.964,0.71964,False,0.9999800000000001
35,-0.32799038677313386,37.011,0.37011000000000005,False,0.5577356862745098,2.0746599573925746,87.327,0.87327,False,0.9858100000000001,-5.593999999999895,47.592,0.47592,False,0.8411609302325582,0.5241236776683165,97.856,0.97856,False,0.9916074666666667,0.0005469113689794969,73.444,0.73444,False,0.9999800000000001
36,-0.8066157821306144,22.935,0.22935,False,0.47109729729729727,1.1274769926242796,88.261,0.88261,False,0.9858100000000001,-27.820500000000038,18.37,0.1837,False,0.5935916666666667,0.5984845368537286,89.498,0.89498,False,0.9916074666666667,0.0014882671283197556,79.93400000000001,0.7993400000000002,False,0.9999800000000001
37,-0.9618246164238238,34.821999999999996,0.34822,False,0.5577356862745098,0.713487208125617,83.088,0.83088,False,0.9858100000000001,-3.905999999999949,54.272,0.54272,False,0.8775897872340425,0.31128150244262365,77.0,0.77,False,0.9916074666666667,0.0017212322755975652,77.826,0.77826,False,0.9999800000000001
38,-1.8584236791905948,5.287,0.05287,False,0.3348433333333334,0.3490099581345727,65.559,0.65559,False,0.9858100000000001,-52.800500000000056,12.978000000000002,0.12978,False,0.55156,0.3307422636828088,78.591,0.7859099999999999,False,0.9916074666666667,0.0017348218070585598,96.958,0.96958,False,0.9999800000000001
39,-0.8520296679054913,21.512999999999998,0.21513,False,0.47109729729729727,0.5588747787151123,66.99300000000001,0.6699300000000001,False,0.9858100000000001,-28.066000000000024,13.319,0.13319,False,0.55156,0.16304904583007218,84.64500000000001,0.8464500000000001,False,0.9916074666666667,0.0014459646332557335,85.809,0.85809,False,0.9999800000000001
40,0.357053612727235,64.078,0.64078,False,0.77061625,1.7909332877338593,97.97,0.9797,False,0.9858100000000001,6.720999999999918,66.937,0.66937,False,0.9321268965517241,0.12607091326374764,75.516,0.75516,False,0.9916074666666667,0.0012269526199108066,88.425,0.88425,False,0.9999800000000001
41,-1.2516113154678468,7.412000000000001,0.07412,False,0.357295,0.5912420224347499,89.152,0.89152,False,0.9858100000000001,28.153499999999955,69.46900000000001,0.69469,False,0.9321268965517241,0.41808764609297455,92.973,0.92973,False,0.9916074666666667,0.00036983692724584447,60.022,0.60022,False,0.9999800000000001
42,0.6810432824692161,68.796,0.68796,False,0.7940042424242424,2.179253713465042,98.581,0.9858100000000001,False,0.9858100000000001,40.995000000000005,83.18900000000001,0.83189,False,0.9592255555555556,0.4660948349482892,97.30799999999999,0.97308,False,0.9916074666666667,-0.00027359502054050827,37.282,0.37282,False,0.9999800000000001
43,-0.7473908152292047,26.179999999999996,0.2618,False,0.47373333333333323,1.19341440594512,84.939,0.84939,False,0.9858100000000001,-75.50599999999997,27.539,0.27539,False,0.6976546666666668,0.8783370939204342,84.18900000000001,0.84189,False,0.9916074666666667,0.004019118675788207,99.381,0.99381,False,0.9999800000000001
44,-1.2211564473652754,7.424,0.07424,False,0.357295,2.0098208733108494,96.749,0.96749,False,0.9858100000000001,-28.349000000000164,16.286,0.16286,False,0.5893980952380952,0.5244653039696514,96.65,0.9665,False,0.9916074666666667,0.002797894247741451,94.406,0.94406,False,0.9999800000000001
45,-0.8920817412747216,21.906,0.21905999999999998,False,0.47109729729729727,1.537464465676413,93.983,0.93983,False,0.9858100000000001,-5.351999999999791,36.506,0.36506,False,0.747707,0.6881315664768781,85.31,0.8531,False,0.9916074666666667,-0.0008834014929169631,31.155,0.31155,False,0.9999800000000001
46,2.056026883449926,99.809,0.9980899999999999,False,0.9980899999999999,-2.0560268009257348,0.182,0.00182,True,0.04610666666666667,-105.31000000000007,0.01,0.0001,True,0.007600000000000001,-0.5054911460666229,0.562,0.005620000000000001,False,0.14946666666666666,0.003082783803802674,99.995,0.99995,False,0.9999800000000001
47,0.8291999790895608,97.466,0.97466,False,0.9876554666666667,-0.8292004639774022,2.466,0.02466,False,0.37483200000000005,-41.892999999999915,7.571999999999999,0.07572,False,0.55156,-0.4077821642355781,0.5459999999999999,0.00546,False,0.14946666666666666,0.0014323312224214027,92.11399999999999,0.9211399999999998,False,0.9999800000000001
48,0.5522157287453979,86.478,0.86478,False,0.9128233333333334,-0.5524025234175121,13.497,0.13497,False,0.9624523076923076,-20.639999999999873,23.653,0.23653,False,0.6657881481481481,-0.22398341096258179,0.59,0.0059,False,0.14946666666666666,-0.00013891668464647428,40.69,0.4069,False,0.9999800000000001
49,0.6469635368662551,91.88300000000001,0.9188300000000001,False,0.9565901369863016,-0.6469638532242442,7.517,0.07517,False,0.8161314285714286,-0.3219999999998606,45.556000000000004,0.45556,False,0.8243466666666667,-0.11814134094641826,3.543,0.03543,False,0.5385360000000001,-0.000526053582149081,26.985,0.26985,False,0.9999800000000001
50,-0.22796109498929717,20.34,0.2034,False,0.47109729729729727,0.22796082832122444,78.571,0.78571,False,0.9858100000000001,21.48550000000006,78.54100000000001,0.7854100000000002,False,0.9592255555555556,-0.054065947337583076,30.647000000000002,0.30647,False,0.9812421621621622,-0.0012022410354242952,17.817,0.17817,False,0.9999800000000001
51,0.024173191739885858,53.037,0.53037,False,0.6846183050847457,-0.02417019408664356,43.829,0.43829,False,0.9858100000000001,8.074500000000121,63.083,0.63083,False,0.9321268965517241,-0.014301487367651688,45.172000000000004,0.45172000000000007,False,0.9812421621621622,-0.00040698389950426586,34.388999999999996,0.34389,False,0.9999800000000001
52,0.00609305164788021,53.147999999999996,0.53148,False,0.6846183050847457,-0.046922179139604836,34.06,0.3406,False,0.9858100000000001,-7.379999999999885,39.023,0.39023,False,0.747707,-0.011194293552184043,41.297,0.41296999999999995,False,0.9812421621621622,9.31362542867624e-05,52.111,0.52111,False,0.9999800000000001
53,0.11902811506071231,75.213,0.75213,False,0.8165982857142857,-0.03988844992277796,41.507,0.41507,False,0.9858100000000001,-19.245500000000053,32.281,0.32281,False,0.721575294117647,-0.02229555765169522,28.391,0.28391,False,0.9812421621621622,0.0008629902884526273,64.846,0.64846,False,0.9999800000000001
54,-0.12388661128799,15.161,0.15161,False,0.4460918518518519,0.06505692299245563,75.156,0.75156,False,0.9858100000000001,11.249499999999955,79.432,0.79432,False,0.9592255555555556,0.025874031363651184,75.339,0.75339,False,0.9916074666666667,-2.0416863947183422e-05,44.527,0.44527,False,0.9999800000000001
55,-0.14198330220379807,24.939,0.24939,False,0.47373333333333323,0.14198313765349224,73.832,0.73832,False,0.9858100000000001,4.915500000000119,55.53,0.5553,False,0.879225,-0.01317679072611444,33.378,0.33378,False,0.9812421621621622,5.047813161613082e-05,50.078,0.50078,False,0.9999800000000001
56,-0.1355712332560255,22.262,0.22262,False,0.47109729729729727,-0.09398983887713064,39.696,0.39696,False,0.9858100000000001,0.03049999999996089,49.644,0.49644,False,0.8574872727272727,0.0030808745096457812,55.696,0.55696,False,0.9916074666666667,-1.4742013984481855e-05,54.813,0.54813,False,0.9999800000000001
57,-0.17625228912714735,13.652000000000001,0.13652,False,0.4460918518518519,0.15176375901992972,67.079,0.6707899999999999,False,0.9858100000000001,24.052999999999937,93.47800000000001,0.93478,False,0.96563,-0.04427498493161419,13.222999999999999,0.13223,False,0.9812421621621622,-0.0011830519938562968,4.141,0.04141,False,0.9531781818181818
58,-0.002476731441801161,48.977,0.48977,False,0.6846183050847457,0.10679929398391586,73.85199999999999,0.7385199999999998,False,0.9858100000000001,6.609999999999953,57.254000000000005,0.57254,False,0.888021224489796,0.030444582735327685,73.077,0.73077,False,0.9916074666666667,0.0002932231721418897,67.461,0.6746099999999999,False,0.9999800000000001
59,0.08080208263467176,64.794,0.64794,False,0.77061625,-0.10697521617694189,26.939,0.26939,False,0.9858100000000001,26.1474999999999,96.563,0.96563,False,0.96563,-0.02559150557001999,15.559999999999999,0.1556,False,0.9812421621621622,-0.0011115839090504488,7.881,0.07881,False,0.9531781818181818
60,-0.029827112254396937,36.288,0.36288,False,0.5577356862745098,-0.009980608755690401,52.539,0.52539,False,0.9858100000000001,11.906500000000054,75.681,0.75681,False,0.9592255555555556,-0.004589078394887203,46.199,0.46198999999999996,False,0.9812421621621622,-0.0004489344342409607,23.232,0.23232,False,0.9999800000000001
61,-0.09063921197970293,25.568,0.25568,False,0.47373333333333323,0.04802545968505417,57.550999999999995,0.57551,False,0.9858100000000001,7.0259999999999785,71.136,0.71136,False,0.9321268965517241,-0.004395486190582609,43.989,0.43988999999999995,False,0.9812421621621622,-0.00030624018750179463,36.903000000000006,0.3690300000000001,False,0.9999800000000001
62,-0.033955151756870305,33.339999999999996,0.3334,False,0.5577356862745098,0.20537671950183345,87.488,0.87488,False,0.9858100000000001,23.95349999999997,95.745,0.95745,False,0.96563,-0.004957121067527659,47.260000000000005,0.4726000000000001,False,0.9812421621621622,-0.0008944003305621784,9.440999999999999,0.09441,False,0.9531781818181818
63,-0.08150317256788941,37.427,0.37427,False,0.5577356862745098,0.07869027236518245,60.789,0.60789,False,0.9858100000000001,-13.036499999999926,21.353,0.21353000000000003,False,0.6241646153846154,-0.031762700492206974,16.483999999999998,0.16484,False,0.9812421621621622,0.0006801663355345301,76.716,0.76716,False,0.9999800000000001
64,-0.30597106896451376,12.301,0.12301000000000001,False,0.4460918518518519,0.16123885063547744,77.346,0.77346,False,0.9858100000000001,-39.47200000000012,13.513,0.13513,False,0.55156,-0.0021510478223536467,44.821,0.44821,False,0.9812421621621622,0.002014365238107753,88.899,0.8889900000000001,False,0.9999800000000001
65,-0.29974729963307833,6.678000000000001,0.06678,False,0.357295,0.1386328538307165,81.648,0.81648,False,0.9858100000000001,-15.653999999999968,16.236,0.16236,False,0.5893980952380952,-0.0005934080148204401,43.878,0.43878,False,0.9812421621621622,0.0006667991186262608,83.406,0.83406,False,0.9999800000000001
66,-0.06710255142169508,36.975,0.36975,False,0.5577356862745098,-0.03938943488632923,44.161,0.44161,False,0.9858100000000001,-3.3899999999999366,41.817,0.41817,False,0.7751443902439024,0.030840978979843392,86.586,0.86586,False,0.9916074666666667,0.0003627422217276112,65.687,0.65687,False,0.9999800000000001
67,-0.12653117994468785,18.111,0.18111,False,0.47109729729729727,0.09790701893999676,85.057,0.85057,False,0.9858100000000001,-19.75049999999999,13.113,0.13113,False,0.55156,0.015268489542959784,78.446,0.7844599999999999,False,0.9916074666666667,0.0008470239431402557,89.753,0.89753,False,0.9999800000000001
68,-0.042803169806085034,34.345,0.34345,False,0.5577356862745098,0.04580155941554598,57.410000000000004,0.5741,False,0.9858100000000001,-19.6995,13.133000000000001,0.13133,False,0.55156,-0.0023002672995717788,43.362,0.43362,False,0.9812421621621622,0.0007240066344032341,81.105,0.81105,False,0.9999800000000001
69,0.06749809147903518,64.89399999999999,0.64894,False,0.77061625,-0.07963785462589373,27.817999999999998,0.27818,False,0.9858100000000001,-23.66650000000011,9.593,0.09593,False,0.55156,0.049056385746342634,93.116,0.93116,False,0.9916074666666667,0.0010536140335410983,93.84400000000001,0.93844,False,0.9999800000000001
70,-0.08131576222022768,16.958000000000002,0.16958,False,0.4602885714285715,0.12940147638372757,84.918,0.84918,False,0.9858100000000001,-4.451999999999938,35.736000000000004,0.35736000000000007,False,0.747707,0.002587785110059748,46.133,0.46133,False,0.9812421621621622,0.00040634451346356626,72.622,0.72622,False,0.9999800000000001
71,-0.10741255156266422,22.776,0.22776,False,0.47109729729729727,0.07433517515059795,70.94200000000001,0.70942,False,0.9858100000000001,0.5104999999999826,52.659,0.52659,False,0.8700182608695652,0.013683926567288118,60.309000000000005,0.60309,False,0.9916074666666667,0.0002829707462709552,64.30799999999999,0.6430799999999999,False,0.9999800000000001
72,0.024295971849074782,54.245,0.54245,False,0.6871033333333333,0.03650918136619741,69.625,0.69625,False,0.9858100000000001,-16.02650000000009,20.299,0.20299,False,0.6170896,0.009898797547348792,57.267999999999994,0.57268,False,0.9916074666666667,0.0005554721850027713,78.908,0.78908,False,0.9999800000000001
73,-0.19324636251533803,15.848,0.15848,False,0.4460918518518519,0.05023129826328332,70.837,0.70837,False,0.9858100000000001,18.83000000000007,88.537,0.8853700000000001,False,0.9592255555555556,-0.003523436207597541,47.771,0.47771,False,0.9812421621621622,-0.000864445626501939,11.516,0.11516,False,0.9531781818181818
74,0.0885472410210349,73.875,0.73875,False,0.8165982857142857,-0.058326536785327565,21.57,0.2157,False,0.9858100000000001,-6.361000000000018,29.15,0.2915,False,0.7146451612903225,-0.029168484917939885,10.536,0.10536,False,0.9812421621621622,0.00023685710006930705,64.122,0.64122,False,0.9999800000000001
75,-0.06474542847612813,15.455,0.15455,False,0.4460918518518519,0.24151893626797544,92.296,0.9229600000000001,False,0.9858100000000001,-32.23149999999998,13.789000000000001,0.13789,False,0.55156,-0.0020545357643664275,46.638000000000005,0.4663800000000001,False,0.9812421621621622,0.001326960527866565,84.511,0.8451099999999999,False,0.9999800000000001
